timestamp,kwh,building
2024-07-03 17:00:00,20.89,Building_B_07_2024
2024-07-03 18:00:00,8.32,Building_B_07_2024
2024-07-03 19:00:00,7.57,Building_B_07_2024
2024-07-03 20:00:00,9.72,Building_B_07_2024
2024-07-03 21:00:00,7.93,Building_B_07_2024
2024-07-03 22:00:00,9.52,Building_B_07_2024
2024-07-03 23:00:00,5.69,Building_B_07_2024
2024-07-04 00:00:00,5.7,Building_B_07_2024
2024-07-04 01:00:00,9.04,Building_B_07_2024
2024-07-04 02:00:00,6.99,Building_B_07_2024
2024-07-04 03:00:00,5.83,Building_B_07_2024
2024-07-04 04:00:00,9.64,Building_B_07_2024
2024-07-04 05:00:00,6.74,Building_B_07_2024
2024-07-04 06:00:00,8.75,Building_B_07_2024
2024-07-04 07:00:00,8.63,Building_B_07_2024
2024-07-04 08:00:00,9.42,Building_B_07_2024
2024-07-04 09:00:00,15.43,Building_B_07_2024
2024-07-04 10:00:00,14.33,Building_B_07_2024
2024-07-04 11:00:00,13.13,Building_B_07_2024
2024-07-04 12:00:00,20.7,Building_B_07_2024
2024-07-04 13:00:00,23.36,Building_B_07_2024
2024-07-04 14:00:00,15.03,Building_B_07_2024
2024-07-04 15:00:00,24.3,Building_B_07_2024
2024-07-04 16:00:00,21.82,Building_B_07_2024
2024-07-04 17:00:00,17.46,Building_B_07_2024
2024-07-04 18:00:00,5.57,Building_B_07_2024
2024-07-04 19:00:00,9.75,Building_B_07_2024
2024-07-04 20:00:00,7.25,Building_B_07_2024
2024-07-04 21:00:00,7.89,Building_B_07_2024
2024-07-04 22:00:00,7.04,Building_B_07_2024
2024-07-04 23:00:00,6.19,Building_B_07_2024
2024-07-05 00:00:00,9.52,Building_B_07_2024
2024-07-05 01:00:00,7.87,Building_B_07_2024
2024-07-05 02:00:00,5.01,Building_B_07_2024
2024-07-05 03:00:00,8.09,Building_B_07_2024
2024-07-05 04:00:00,6.63,Building_B_07_2024
2024-07-05 05:00:00,7.64,Building_B_07_2024
2024-07-05 06:00:00,9.43,Building_B_07_2024
2024-07-05 07:00:00,6.79,Building_B_07_2024
2024-07-05 08:00:00,9.54,Building_B_07_2024
2024-07-05 09:00:00,17.8,Building_B_07_2024
2024-07-05 10:00:00,16.38,Building_B_07_2024
2024-07-05 11:00:00,16.23,Building_B_07_2024
2024-07-05 12:00:00,13.6,Building_B_07_2024
2024-07-05 13:00:00,17.64,Building_B_07_2024
2024-07-05 14:00:00,11.02,Building_B_07_2024
2024-07-05 15:00:00,17.43,Building_B_07_2024
2024-07-05 16:00:00,20.18,Building_B_07_2024
2024-07-05 17:00:00,16.7,Building_B_07_2024
2024-07-05 18:00:00,5.33,Building_B_07_2024
2024-07-05 19:00:00,8.78,Building_B_07_2024
2024-07-05 20:00:00,8.77,Building_B_07_2024
2024-07-05 21:00:00,9.62,Building_B_07_2024
2024-07-05 22:00:00,8.56,Building_B_07_2024
2024-07-05 23:00:00,5.62,Building_B_07_2024
2024-07-06 00:00:00,5.1,Building_B_07_2024
2024-07-06 01:00:00,5.13,Building_B_07_2024
2024-07-06 02:00:00,5.14,Building_B_07_2024
2024-07-06 03:00:00,6.23,Building_B_07_2024
2024-07-06 04:00:00,9.3,Building_B_07_2024
2024-07-06 05:00:00,7.69,Building_B_07_2024
2024-07-06 06:00:00,7.76,Building_B_07_2024
2024-07-06 07:00:00,9.21,Building_B_07_2024
2024-07-06 08:00:00,5.62,Building_B_07_2024
2024-07-06 09:00:00,19.2,Building_B_07_2024
2024-07-06 10:00:00,14.39,Building_B_07_2024
2024-07-06 11:00:00,17.3,Building_B_07_2024
2024-07-06 12:00:00,15.73,Building_B_07_2024
2024-07-06 13:00:00,12.05,Building_B_07_2024
2024-07-06 14:00:00,14.88,Building_B_07_2024
2024-07-06 15:00:00,19.86,Building_B_07_2024
2024-07-06 16:00:00,14.92,Building_B_07_2024
2024-07-06 17:00:00,18.78,Building_B_07_2024
2024-07-06 18:00:00,9.32,Building_B_07_2024
2024-07-06 19:00:00,8.74,Building_B_07_2024
2024-07-06 20:00:00,7.78,Building_B_07_2024
2024-07-06 21:00:00,5.68,Building_B_07_2024
2024-07-06 22:00:00,5.3,Building_B_07_2024
2024-07-06 23:00:00,5.61,Building_B_07_2024
2024-07-07 00:00:00,5.22,Building_B_07_2024
2024-07-07 01:00:00,5.54,Building_B_07_2024
2024-07-07 02:00:00,6.13,Building_B_07_2024
2024-07-07 03:00:00,8.56,Building_B_07_2024
2024-07-07 04:00:00,7.8,Building_B_07_2024
2024-07-07 05:00:00,5.06,Building_B_07_2024
2024-07-07 06:00:00,5.36,Building_B_07_2024
2024-07-07 07:00:00,9.84,Building_B_07_2024
2024-07-07 08:00:00,7.84,Building_B_07_2024
2024-07-07 09:00:00,12.22,Building_B_07_2024
2024-07-07 10:00:00,11.37,Building_B_07_2024
2024-07-07 11:00:00,19.29,Building_B_07_2024
2024-07-07 12:00:00,20.05,Building_B_07_2024
2024-07-07 13:00:00,21.51,Building_B_07_2024
2024-07-07 14:00:00,18.23,Building_B_07_2024
2024-07-07 15:00:00,14.51,Building_B_07_2024
2024-07-07 16:00:00,19.21,Building_B_07_2024
2024-07-07 17:00:00,20.53,Building_B_07_2024
2024-07-07 18:00:00,8.1,Building_B_07_2024
2024-07-07 19:00:00,9.14,Building_B_07_2024
2024-07-07 20:00:00,5.78,Building_B_07_2024
2024-07-07 21:00:00,5.09,Building_B_07_2024
2024-07-07 22:00:00,5.35,Building_B_07_2024
2024-07-07 23:00:00,7.43,Building_B_07_2024
2024-07-08 00:00:00,8.03,Building_B_07_2024
2024-07-08 01:00:00,7.84,Building_B_07_2024
2024-07-08 02:00:00,6.59,Building_B_07_2024
2024-07-08 03:00:00,9.94,Building_B_07_2024
2024-07-08 04:00:00,7.9,Building_B_07_2024
2024-07-08 05:00:00,6.9,Building_B_07_2024
2024-07-08 06:00:00,7.75,Building_B_07_2024
2024-07-08 07:00:00,8.73,Building_B_07_2024
2024-07-08 08:00:00,8.35,Building_B_07_2024
2024-07-08 09:00:00,20.01,Building_B_07_2024
2024-07-08 10:00:00,17.03,Building_B_07_2024
2024-07-08 11:00:00,19.93,Building_B_07_2024
2024-07-08 12:00:00,22.12,Building_B_07_2024
2024-07-08 13:00:00,15.59,Building_B_07_2024
2024-07-08 14:00:00,19.34,Building_B_07_2024
2024-07-08 15:00:00,15.39,Building_B_07_2024
2024-07-08 16:00:00,18.22,Building_B_07_2024
2024-07-08 17:00:00,20.85,Building_B_07_2024
2024-07-08 18:00:00,5.97,Building_B_07_2024
2024-07-08 19:00:00,8.2,Building_B_07_2024
2024-07-08 20:00:00,7.62,Building_B_07_2024
2024-07-08 21:00:00,9.62,Building_B_07_2024
2024-07-08 22:00:00,6.32,Building_B_07_2024
2024-07-08 23:00:00,5.33,Building_B_07_2024
2024-07-09 00:00:00,8.68,Building_B_07_2024
2024-07-09 01:00:00,8.86,Building_B_07_2024
2024-07-09 02:00:00,9.54,Building_B_07_2024
2024-07-09 03:00:00,9.66,Building_B_07_2024
2024-07-09 04:00:00,5.07,Building_B_07_2024
2024-07-09 05:00:00,6.17,Building_B_07_2024
2024-07-09 06:00:00,8.08,Building_B_07_2024
2024-07-09 07:00:00,9.75,Building_B_07_2024
2024-07-09 08:00:00,9.75,Building_B_07_2024
2024-07-09 09:00:00,17.99,Building_B_07_2024
2024-07-09 10:00:00,22.86,Building_B_07_2024
2024-07-09 11:00:00,18.27,Building_B_07_2024
2024-07-09 12:00:00,20.2,Building_B_07_2024
2024-07-09 13:00:00,15.25,Building_B_07_2024
2024-07-09 14:00:00,14.81,Building_B_07_2024
2024-07-09 15:00:00,22.45,Building_B_07_2024
2024-07-09 16:00:00,22.05,Building_B_07_2024
2024-07-09 17:00:00,17.19,Building_B_07_2024
2024-07-09 18:00:00,6.97,Building_B_07_2024
2024-07-09 19:00:00,9.82,Building_B_07_2024
2024-07-09 20:00:00,5.87,Building_B_07_2024
2024-07-09 21:00:00,5.63,Building_B_07_2024
2024-07-09 22:00:00,5.68,Building_B_07_2024
2024-07-09 23:00:00,7.53,Building_B_07_2024
2024-07-10 00:00:00,5.11,Building_B_07_2024
2024-07-10 01:00:00,9.74,Building_B_07_2024
2024-07-10 02:00:00,9.14,Building_B_07_2024
2024-07-10 03:00:00,5.08,Building_B_07_2024
2024-07-10 04:00:00,5.88,Building_B_07_2024
2024-07-10 05:00:00,6.66,Building_B_07_2024
2024-07-10 06:00:00,5.65,Building_B_07_2024
2024-07-10 07:00:00,9.05,Building_B_07_2024
2024-07-10 08:00:00,6.72,Building_B_07_2024
2024-07-10 09:00:00,20.51,Building_B_07_2024
2024-07-10 10:00:00,22.46,Building_B_07_2024
2024-07-10 11:00:00,15.2,Building_B_07_2024
2024-07-10 12:00:00,15.06,Building_B_07_2024
2024-07-10 13:00:00,20.72,Building_B_07_2024
2024-07-10 14:00:00,14.54,Building_B_07_2024
2024-07-10 15:00:00,20.38,Building_B_07_2024
2024-07-10 16:00:00,19.67,Building_B_07_2024
2024-07-10 17:00:00,18.09,Building_B_07_2024
2024-07-10 18:00:00,7.45,Building_B_07_2024
2024-07-10 19:00:00,8.0,Building_B_07_2024
2024-07-10 20:00:00,5.08,Building_B_07_2024
2024-07-10 21:00:00,7.97,Building_B_07_2024
2024-07-10 22:00:00,7.17,Building_B_07_2024
2024-07-10 23:00:00,9.04,Building_B_07_2024
2024-07-11 00:00:00,6.58,Building_B_07_2024
2024-07-11 01:00:00,9.46,Building_B_07_2024
2024-07-11 02:00:00,7.89,Building_B_07_2024
2024-07-11 03:00:00,5.92,Building_B_07_2024
2024-07-11 04:00:00,8.94,Building_B_07_2024
2024-07-11 05:00:00,8.06,Building_B_07_2024
2024-07-11 06:00:00,5.27,Building_B_07_2024
2024-07-11 07:00:00,7.1,Building_B_07_2024
2024-07-11 08:00:00,8.4,Building_B_07_2024
2024-07-11 09:00:00,15.67,Building_B_07_2024
2024-07-11 10:00:00,10.84,Building_B_07_2024
2024-07-11 11:00:00,21.14,Building_B_07_2024
2024-07-11 12:00:00,15.98,Building_B_07_2024
2024-07-11 13:00:00,15.74,Building_B_07_2024
2024-07-11 14:00:00,16.73,Building_B_07_2024
2024-07-11 15:00:00,20.87,Building_B_07_2024
2024-07-11 16:00:00,14.77,Building_B_07_2024
2024-07-11 17:00:00,22.1,Building_B_07_2024
2024-07-11 18:00:00,6.43,Building_B_07_2024
2024-07-11 19:00:00,7.93,Building_B_07_2024
2024-07-11 20:00:00,8.75,Building_B_07_2024
2024-07-11 21:00:00,9.29,Building_B_07_2024
2024-07-11 22:00:00,8.78,Building_B_07_2024
2024-07-11 23:00:00,8.49,Building_B_07_2024
2024-07-12 00:00:00,9.32,Building_B_07_2024
2024-07-12 01:00:00,6.61,Building_B_07_2024
2024-07-12 02:00:00,8.35,Building_B_07_2024
2024-07-12 03:00:00,7.25,Building_B_07_2024
2024-07-12 04:00:00,6.91,Building_B_07_2024
2024-07-12 05:00:00,7.05,Building_B_07_2024
2024-07-12 06:00:00,7.01,Building_B_07_2024
2024-07-12 07:00:00,6.59,Building_B_07_2024
2024-07-12 08:00:00,8.11,Building_B_07_2024
2024-07-12 09:00:00,21.65,Building_B_07_2024
2024-07-12 10:00:00,24.48,Building_B_07_2024
2024-07-12 11:00:00,20.69,Building_B_07_2024
2024-07-12 12:00:00,15.06,Building_B_07_2024
2024-07-12 13:00:00,19.57,Building_B_07_2024
2024-07-12 14:00:00,14.6,Building_B_07_2024
2024-07-12 15:00:00,17.13,Building_B_07_2024
2024-07-12 16:00:00,20.46,Building_B_07_2024
2024-07-12 17:00:00,20.47,Building_B_07_2024
2024-07-12 18:00:00,8.31,Building_B_07_2024
2024-07-12 19:00:00,6.35,Building_B_07_2024
2024-07-12 20:00:00,6.26,Building_B_07_2024
2024-07-12 21:00:00,9.27,Building_B_07_2024
2024-07-12 22:00:00,7.64,Building_B_07_2024
2024-07-12 23:00:00,9.01,Building_B_07_2024
2024-07-13 00:00:00,7.86,Building_B_07_2024
2024-07-13 01:00:00,8.67,Building_B_07_2024
2024-07-13 02:00:00,7.6,Building_B_07_2024
2024-07-13 03:00:00,8.85,Building_B_07_2024
2024-07-13 04:00:00,7.84,Building_B_07_2024
2024-07-13 05:00:00,7.33,Building_B_07_2024
2024-07-13 06:00:00,6.71,Building_B_07_2024
2024-07-13 07:00:00,5.34,Building_B_07_2024
2024-07-13 08:00:00,6.89,Building_B_07_2024
2024-07-13 09:00:00,19.18,Building_B_07_2024
2024-07-13 10:00:00,17.46,Building_B_07_2024
2024-07-13 11:00:00,18.57,Building_B_07_2024
2024-07-13 12:00:00,23.47,Building_B_07_2024
2024-07-13 13:00:00,14.39,Building_B_07_2024
2024-07-13 14:00:00,18.2,Building_B_07_2024
2024-07-13 15:00:00,19.42,Building_B_07_2024
2024-07-13 16:00:00,19.24,Building_B_07_2024
2024-07-13 17:00:00,14.17,Building_B_07_2024
2024-07-13 18:00:00,6.73,Building_B_07_2024
2024-07-13 19:00:00,6.13,Building_B_07_2024
2024-07-13 20:00:00,7.96,Building_B_07_2024
2024-07-13 21:00:00,6.56,Building_B_07_2024
2024-07-13 22:00:00,9.58,Building_B_07_2024
2024-07-13 23:00:00,9.55,Building_B_07_2024
2024-07-14 00:00:00,6.29,Building_B_07_2024
2024-07-14 01:00:00,5.55,Building_B_07_2024
2024-07-14 02:00:00,5.96,Building_B_07_2024
2024-07-14 03:00:00,7.5,Building_B_07_2024
2024-07-14 04:00:00,8.64,Building_B_07_2024
2024-07-14 05:00:00,6.04,Building_B_07_2024
2024-07-14 06:00:00,6.24,Building_B_07_2024
2024-07-14 07:00:00,9.26,Building_B_07_2024
2024-07-14 08:00:00,7.08,Building_B_07_2024
2024-07-14 09:00:00,21.65,Building_B_07_2024
2024-07-14 10:00:00,14.81,Building_B_07_2024
2024-07-14 11:00:00,19.43,Building_B_07_2024
2024-07-14 12:00:00,12.86,Building_B_07_2024
2024-07-14 13:00:00,13.24,Building_B_07_2024
2024-07-14 14:00:00,20.58,Building_B_07_2024
2024-07-14 15:00:00,19.2,Building_B_07_2024
2024-07-14 16:00:00,16.9,Building_B_07_2024
2024-07-14 17:00:00,14.96,Building_B_07_2024
2024-07-14 18:00:00,5.72,Building_B_07_2024
2024-07-14 19:00:00,8.76,Building_B_07_2024
2024-07-14 20:00:00,6.11,Building_B_07_2024
2024-07-14 21:00:00,7.6,Building_B_07_2024
2024-07-14 22:00:00,8.93,Building_B_07_2024
2024-07-14 23:00:00,5.11,Building_B_07_2024
2024-07-15 00:00:00,6.62,Building_B_07_2024
2024-07-15 01:00:00,9.36,Building_B_07_2024
2024-07-15 02:00:00,9.22,Building_B_07_2024
2024-07-15 03:00:00,7.69,Building_B_07_2024
2024-07-15 04:00:00,9.33,Building_B_07_2024
2024-07-15 05:00:00,9.75,Building_B_07_2024
2024-07-15 06:00:00,9.13,Building_B_07_2024
2024-07-15 07:00:00,9.27,Building_B_07_2024
2024-07-15 08:00:00,5.49,Building_B_07_2024
2024-07-15 09:00:00,19.76,Building_B_07_2024
2024-07-15 10:00:00,13.89,Building_B_07_2024
2024-07-15 11:00:00,16.17,Building_B_07_2024
2024-07-15 12:00:00,17.23,Building_B_07_2024
2024-07-15 13:00:00,16.25,Building_B_07_2024
2024-07-15 14:00:00,20.36,Building_B_07_2024
2024-07-15 15:00:00,22.12,Building_B_07_2024
2024-07-15 16:00:00,20.57,Building_B_07_2024
2024-07-15 17:00:00,17.89,Building_B_07_2024
2024-07-15 18:00:00,8.16,Building_B_07_2024
2024-07-15 19:00:00,6.73,Building_B_07_2024
2024-07-15 20:00:00,8.98,Building_B_07_2024
2024-07-15 21:00:00,7.23,Building_B_07_2024
2024-07-15 22:00:00,8.91,Building_B_07_2024
2024-07-15 23:00:00,9.95,Building_B_07_2024
2024-07-16 00:00:00,6.5,Building_B_07_2024
2024-07-16 01:00:00,5.72,Building_B_07_2024
2024-07-16 02:00:00,9.51,Building_B_07_2024
2024-07-16 03:00:00,7.71,Building_B_07_2024
2024-07-16 04:00:00,9.87,Building_B_07_2024
2024-07-16 05:00:00,8.18,Building_B_07_2024
2024-07-16 06:00:00,9.97,Building_B_07_2024
2024-07-16 07:00:00,7.73,Building_B_07_2024
2024-07-16 08:00:00,7.63,Building_B_07_2024
2024-07-16 09:00:00,16.46,Building_B_07_2024
2024-07-16 10:00:00,15.77,Building_B_07_2024
2024-07-16 11:00:00,19.8,Building_B_07_2024
2024-07-16 12:00:00,12.34,Building_B_07_2024
2024-07-16 13:00:00,22.68,Building_B_07_2024
2024-07-16 14:00:00,13.26,Building_B_07_2024
2024-07-16 15:00:00,17.32,Building_B_07_2024
2024-07-16 16:00:00,21.13,Building_B_07_2024
2024-07-16 17:00:00,15.83,Building_B_07_2024
2024-07-16 18:00:00,8.45,Building_B_07_2024
2024-07-16 19:00:00,5.94,Building_B_07_2024
2024-07-16 20:00:00,7.21,Building_B_07_2024
2024-07-16 21:00:00,7.91,Building_B_07_2024
2024-07-16 22:00:00,9.95,Building_B_07_2024
2024-07-16 23:00:00,6.02,Building_B_07_2024
2024-07-17 00:00:00,6.24,Building_B_07_2024
2024-07-17 01:00:00,6.31,Building_B_07_2024
2024-07-17 02:00:00,8.75,Building_B_07_2024
2024-07-17 03:00:00,7.28,Building_B_07_2024
2024-07-17 04:00:00,5.28,Building_B_07_2024
2024-07-17 05:00:00,7.54,Building_B_07_2024
2024-07-17 06:00:00,6.06,Building_B_07_2024
2024-07-17 07:00:00,8.99,Building_B_07_2024
2024-07-17 08:00:00,6.49,Building_B_07_2024
2024-07-17 09:00:00,11.82,Building_B_07_2024
2024-07-17 10:00:00,18.05,Building_B_07_2024
2024-07-17 11:00:00,22.14,Building_B_07_2024
2024-07-17 12:00:00,18.83,Building_B_07_2024
2024-07-17 13:00:00,14.94,Building_B_07_2024
2024-07-17 14:00:00,21.56,Building_B_07_2024
2024-07-17 15:00:00,17.5,Building_B_07_2024
2024-07-17 16:00:00,24.26,Building_B_07_2024
2024-07-17 17:00:00,19.55,Building_B_07_2024
2024-07-17 18:00:00,5.16,Building_B_07_2024
2024-07-17 19:00:00,8.55,Building_B_07_2024
2024-07-17 20:00:00,7.33,Building_B_07_2024
2024-07-17 21:00:00,9.74,Building_B_07_2024
2024-07-17 22:00:00,6.11,Building_B_07_2024
2024-07-17 23:00:00,6.34,Building_B_07_2024
2024-07-18 00:00:00,5.41,Building_B_07_2024
2024-07-18 01:00:00,7.14,Building_B_07_2024
2024-07-18 02:00:00,5.55,Building_B_07_2024
2024-07-18 03:00:00,8.17,Building_B_07_2024
2024-07-18 04:00:00,9.01,Building_B_07_2024
2024-07-18 05:00:00,8.48,Building_B_07_2024
2024-07-18 06:00:00,8.83,Building_B_07_2024
2024-07-18 07:00:00,6.71,Building_B_07_2024
2024-07-18 08:00:00,9.23,Building_B_07_2024
2024-07-18 09:00:00,12.99,Building_B_07_2024
2024-07-18 10:00:00,16.14,Building_B_07_2024
2024-07-18 11:00:00,21.67,Building_B_07_2024
2024-07-18 12:00:00,17.78,Building_B_07_2024
2024-07-18 13:00:00,19.34,Building_B_07_2024
2024-07-18 14:00:00,13.38,Building_B_07_2024
2024-07-18 15:00:00,15.61,Building_B_07_2024
2024-07-18 16:00:00,18.8,Building_B_07_2024
2024-07-18 17:00:00,16.51,Building_B_07_2024
2024-07-18 18:00:00,5.14,Building_B_07_2024
2024-07-18 19:00:00,8.77,Building_B_07_2024
2024-07-18 20:00:00,6.97,Building_B_07_2024
2024-07-18 21:00:00,8.73,Building_B_07_2024
2024-07-18 22:00:00,7.26,Building_B_07_2024
2024-07-18 23:00:00,7.25,Building_B_07_2024
2024-07-19 00:00:00,7.39,Building_B_07_2024
2024-07-19 01:00:00,7.37,Building_B_07_2024
2024-07-19 02:00:00,9.02,Building_B_07_2024
2024-07-19 03:00:00,7.01,Building_B_07_2024
2024-07-19 04:00:00,9.52,Building_B_07_2024
2024-07-19 05:00:00,5.19,Building_B_07_2024
2024-07-19 06:00:00,8.87,Building_B_07_2024
2024-07-19 07:00:00,5.63,Building_B_07_2024
2024-07-19 08:00:00,8.09,Building_B_07_2024
2024-07-19 09:00:00,12.37,Building_B_07_2024
2024-07-19 10:00:00,16.96,Building_B_07_2024
2024-07-19 11:00:00,12.5,Building_B_07_2024
2024-07-19 12:00:00,23.21,Building_B_07_2024
2024-07-19 13:00:00,24.39,Building_B_07_2024
2024-07-19 14:00:00,14.65,Building_B_07_2024
2024-07-19 15:00:00,21.72,Building_B_07_2024
2024-07-19 16:00:00,14.03,Building_B_07_2024
2024-07-19 17:00:00,17.04,Building_B_07_2024
2024-07-19 18:00:00,5.94,Building_B_07_2024
2024-07-19 19:00:00,8.11,Building_B_07_2024
2024-07-19 20:00:00,9.53,Building_B_07_2024
2024-07-19 21:00:00,9.95,Building_B_07_2024
2024-07-19 22:00:00,8.56,Building_B_07_2024
2024-07-19 23:00:00,8.66,Building_B_07_2024
2024-07-20 00:00:00,9.55,Building_B_07_2024
2024-07-20 01:00:00,7.0,Building_B_07_2024
2024-07-20 02:00:00,6.25,Building_B_07_2024
2024-07-20 03:00:00,5.87,Building_B_07_2024
2024-07-20 04:00:00,5.6,Building_B_07_2024
2024-07-20 05:00:00,9.06,Building_B_07_2024
2024-07-20 06:00:00,5.73,Building_B_07_2024
2024-07-20 07:00:00,6.32,Building_B_07_2024
2024-07-20 08:00:00,9.1,Building_B_07_2024
2024-07-20 09:00:00,14.13,Building_B_07_2024
2024-07-20 10:00:00,21.42,Building_B_07_2024
2024-07-20 11:00:00,15.04,Building_B_07_2024
2024-07-20 12:00:00,15.62,Building_B_07_2024
2024-07-20 13:00:00,20.69,Building_B_07_2024
2024-07-20 14:00:00,23.98,Building_B_07_2024
2024-07-20 15:00:00,17.97,Building_B_07_2024
2024-07-20 16:00:00,14.31,Building_B_07_2024
2024-07-20 17:00:00,21.96,Building_B_07_2024
2024-07-20 18:00:00,9.69,Building_B_07_2024
2024-07-20 19:00:00,5.15,Building_B_07_2024
2024-07-20 20:00:00,8.58,Building_B_07_2024
2024-07-20 21:00:00,9.46,Building_B_07_2024
2024-07-20 22:00:00,5.14,Building_B_07_2024
2024-07-20 23:00:00,7.61,Building_B_07_2024
2024-07-21 00:00:00,6.63,Building_B_07_2024
2024-07-21 01:00:00,9.3,Building_B_07_2024
2024-07-21 02:00:00,7.79,Building_B_07_2024
2024-07-21 03:00:00,8.45,Building_B_07_2024
2024-07-21 04:00:00,7.26,Building_B_07_2024
2024-07-21 05:00:00,8.14,Building_B_07_2024
2024-07-21 06:00:00,6.45,Building_B_07_2024
2024-07-21 07:00:00,5.05,Building_B_07_2024
2024-07-21 08:00:00,7.88,Building_B_07_2024
2024-07-21 09:00:00,19.06,Building_B_07_2024
2024-07-21 10:00:00,20.1,Building_B_07_2024
2024-07-21 11:00:00,16.7,Building_B_07_2024
2024-07-21 12:00:00,20.43,Building_B_07_2024
2024-07-21 13:00:00,13.64,Building_B_07_2024
2024-07-21 14:00:00,18.17,Building_B_07_2024
2024-07-21 15:00:00,21.77,Building_B_07_2024
2024-07-21 16:00:00,22.11,Building_B_07_2024
2024-07-21 17:00:00,18.12,Building_B_07_2024
2024-07-21 18:00:00,9.6,Building_B_07_2024
2024-07-21 19:00:00,6.14,Building_B_07_2024
2024-07-21 20:00:00,5.44,Building_B_07_2024
2024-07-21 21:00:00,6.14,Building_B_07_2024
2024-07-21 22:00:00,6.57,Building_B_07_2024
2024-07-21 23:00:00,5.87,Building_B_07_2024
2024-07-22 00:00:00,8.04,Building_B_07_2024
2024-07-22 01:00:00,7.07,Building_B_07_2024
2024-07-22 02:00:00,9.08,Building_B_07_2024
2024-07-22 03:00:00,5.93,Building_B_07_2024
2024-07-22 04:00:00,8.51,Building_B_07_2024
2024-07-22 05:00:00,6.2,Building_B_07_2024
2024-07-22 06:00:00,7.87,Building_B_07_2024
2024-07-22 07:00:00,6.74,Building_B_07_2024
2024-07-22 08:00:00,5.28,Building_B_07_2024
2024-07-22 09:00:00,18.74,Building_B_07_2024
2024-07-22 10:00:00,22.35,Building_B_07_2024
2024-07-22 11:00:00,18.36,Building_B_07_2024
2024-07-22 12:00:00,13.5,Building_B_07_2024
2024-07-22 13:00:00,12.16,Building_B_07_2024
2024-07-22 14:00:00,13.91,Building_B_07_2024
2024-07-22 15:00:00,16.71,Building_B_07_2024
2024-07-22 16:00:00,15.35,Building_B_07_2024
2024-07-22 17:00:00,20.75,Building_B_07_2024
2024-07-22 18:00:00,9.88,Building_B_07_2024
2024-07-22 19:00:00,9.51,Building_B_07_2024
2024-07-22 20:00:00,7.98,Building_B_07_2024
2024-07-22 21:00:00,5.16,Building_B_07_2024
2024-07-22 22:00:00,5.47,Building_B_07_2024
2024-07-22 23:00:00,5.33,Building_B_07_2024
2024-07-23 00:00:00,7.26,Building_B_07_2024
2024-07-23 01:00:00,6.88,Building_B_07_2024
2024-07-23 02:00:00,9.88,Building_B_07_2024
2024-07-23 03:00:00,5.84,Building_B_07_2024
2024-07-23 04:00:00,9.86,Building_B_07_2024
2024-07-23 05:00:00,8.84,Building_B_07_2024
2024-07-23 06:00:00,9.12,Building_B_07_2024
2024-07-23 07:00:00,8.16,Building_B_07_2024
2024-07-23 08:00:00,8.34,Building_B_07_2024
2024-07-23 09:00:00,12.78,Building_B_07_2024
2024-07-23 10:00:00,12.48,Building_B_07_2024
2024-07-23 11:00:00,20.56,Building_B_07_2024
2024-07-23 12:00:00,22.2,Building_B_07_2024
2024-07-23 13:00:00,19.7,Building_B_07_2024
2024-07-23 14:00:00,22.11,Building_B_07_2024
2024-07-23 15:00:00,12.72,Building_B_07_2024
2024-07-23 16:00:00,20.17,Building_B_07_2024
2024-07-23 17:00:00,13.17,Building_B_07_2024
2024-07-23 18:00:00,8.79,Building_B_07_2024
2024-07-23 19:00:00,6.6,Building_B_07_2024
2024-07-23 20:00:00,9.92,Building_B_07_2024
2024-07-23 21:00:00,6.1,Building_B_07_2024
2024-07-23 22:00:00,6.69,Building_B_07_2024
2024-07-23 23:00:00,7.62,Building_B_07_2024
2024-07-24 00:00:00,8.77,Building_B_07_2024
2024-07-24 01:00:00,7.32,Building_B_07_2024
2024-07-24 02:00:00,5.62,Building_B_07_2024
2024-07-24 03:00:00,6.56,Building_B_07_2024
2024-07-24 04:00:00,7.52,Building_B_07_2024
2024-07-24 05:00:00,8.37,Building_B_07_2024
2024-07-24 06:00:00,8.85,Building_B_07_2024
2024-07-24 07:00:00,5.65,Building_B_07_2024
2024-07-24 08:00:00,5.11,Building_B_07_2024
2024-07-24 09:00:00,20.59,Building_B_07_2024
2024-07-24 10:00:00,22.16,Building_B_07_2024
2024-07-24 11:00:00,18.66,Building_B_07_2024
2024-07-24 12:00:00,17.95,Building_B_07_2024
2024-07-24 13:00:00,22.74,Building_B_07_2024
2024-07-24 14:00:00,14.83,Building_B_07_2024
2024-07-24 15:00:00,23.92,Building_B_07_2024
2024-07-24 16:00:00,19.41,Building_B_07_2024
2024-07-24 17:00:00,19.88,Building_B_07_2024
2024-07-24 18:00:00,7.42,Building_B_07_2024
2024-07-24 19:00:00,9.3,Building_B_07_2024
2024-07-24 20:00:00,9.15,Building_B_07_2024
2024-07-24 21:00:00,8.25,Building_B_07_2024
2024-07-24 22:00:00,8.37,Building_B_07_2024
2024-07-24 23:00:00,7.89,Building_B_07_2024
2024-07-25 00:00:00,6.37,Building_B_07_2024
2024-07-25 01:00:00,7.8,Building_B_07_2024
2024-07-25 02:00:00,8.36,Building_B_07_2024
2024-07-25 03:00:00,6.76,Building_B_07_2024
2024-07-25 04:00:00,9.28,Building_B_07_2024
2024-07-25 05:00:00,5.98,Building_B_07_2024
2024-07-25 06:00:00,8.74,Building_B_07_2024
